UserID,CurrentStatus,Date,Steps,Distance,Floors,Calories,ActivityCalories,ActiveMinutes,Group
6222GK2,ACTIVE,1/17/17,8212,2.7,0,2418,1408,0,University Pkwy
6222GK2,ACTIVE,1/18/17,15536,7.2,1,3063,2033,127,University Pkwy
6222GK2,ACTIVE,1/19/17,,,,,,,University Pkwy
6222ZPN,ACTIVE,1/3/17,16446,7.2,,2461,1607,87,PT Main Campus
6222ZPN,ACTIVE,1/4/17,15374,6.7,,2434,1596,63,PT Main Campus
6222ZPN,ACTIVE,1/5/17,15114,6.6,,2439,1633,9,PT Main Campus
6222ZPN,ACTIVE,1/6/17,12184,5.3,,2246,1359,9,PT Main Campus
6222ZPN,ACTIVE,1/7/17,7462,3.3,,1986,1013,0,PT Main Campus
6222ZPN,ACTIVE,1/8/17,7918,3.4,,1949,927,25,PT Main Campus
6222ZPN,ACTIVE,1/9/17,20058,9,,2525,1581,142,PT Main Campus
6222ZPN,ACTIVE,1/10/17,13248,5.8,,2287,1404,10,PT Main Campus
6222ZPN,ACTIVE,1/11/17,13673,6,,2369,1540,0,PT Main Campus
6222ZPN,ACTIVE,1/12/17,13134,5.7,,2368,1550,9,PT Main Campus
6222ZPN,ACTIVE,1/13/17,10086,4.4,,2108,1171,6,PT Main Campus
6222ZPN,ACTIVE,1/14/17,11382,5,,2117,1130,49,PT Main Campus
6222ZPN,ACTIVE,1/15/17,10022,4.4,,1990,954,29,PT Main Campus
6222ZPN,ACTIVE,1/16/17,10916,4.7,,2054,1042,44,PT Main Campus
6222ZPN,ACTIVE,1/17/17,15002,6.6,,2388,1523,28,PT Main Campus
6222ZPN,ACTIVE,1/18/17,10229,4.5,,2124,1195,24,PT Main Campus
6222ZPN,ACTIVE,1/19/17,761,0.3,,407,91,0,PT Main Campus
6222CJ4,ACTIVE,1/3/17,8489,3.3,,2267,836,12,Employee Health
6222CJ4,ACTIVE,1/4/17,11819,4.7,,2521,1126,38,Employee Health
6222CJ4,ACTIVE,1/5/17,8186,3.2,,2274,864,16,Employee Health
6222CJ4,ACTIVE,1/6/17,13238,5.2,,2622,1317,18,Employee Health
6222CJ4,ACTIVE,1/7/17,464,0.2,,1715,75,0,Employee Health
6222CJ4,ACTIVE,1/8/17,947,0.4,,1741,104,0,Employee Health
6222CJ4,ACTIVE,1/9/17,8503,3.3,,2287,874,19,Employee Health
6222CJ4,ACTIVE,1/10/17,10458,4.1,,2455,1103,25,Employee Health
6222CJ4,ACTIVE,1/11/17,4747,1.9,,1258,486,12,Employee Health
622387Z,ACTIVE,1/1/17,9953,4.2,3,2037,794,60,Open Heart
622387Z,ACTIVE,1/2/17,23135,10.2,4,3068,2149,133,Open Heart
622387Z,ACTIVE,1/3/17,9187,3.9,13,2143,1036,10,Open Heart
622387Z,ACTIVE,1/4/17,10957,4.6,21,2213,1113,29,Open Heart
622387Z,ACTIVE,1/5/17,12851,5.6,18,2417,1336,50,Open Heart
622387Z,ACTIVE,1/6/17,22867,10.2,3,2928,1991,118,Open Heart
622387Z,ACTIVE,1/7/17,14449,6.1,7,2428,1376,67,Open Heart
622387Z,ACTIVE,1/8/17,13954,6,5,2366,1252,49,Open Heart
622387Z,ACTIVE,1/9/17,7512,3.2,8,2099,961,0,Open Heart
622387Z,ACTIVE,1/10/17,14056,6.1,6,2429,1373,56,Open Heart
622387Z,ACTIVE,1/11/17,17171,7.7,10,2767,1676,96,Open Heart
622387Z,ACTIVE,1/12/17,1135,0.5,0,1506,147,0,Open Heart
622387Z,ACTIVE,1/13/17,8204,3.5,3,2078,941,10,Open Heart
622387Z,ACTIVE,1/14/17,3013,1.3,1,1597,278,21,Open Heart
622387Z,ACTIVE,1/15/17,11481,4.9,11,2316,1239,20,Open Heart
622387Z,ACTIVE,1/16/17,,,,,,,Open Heart
622387Z,ACTIVE,1/17/17,22759,9.8,6,3187,2276,215,Open Heart
622387Z,ACTIVE,1/18/17,9288,3.9,7,2193,1088,0,Open Heart
622387Z,ACTIVE,1/19/17,235,0.1,0,375,37,0,Open Heart
6222C7N,ACTIVE,1/3/17,7931,3.6,2,2119,944,15,CBO
6222C7N,ACTIVE,1/4/17,7034,3.2,5,2111,926,0,CBO
6222C7N,ACTIVE,1/5/17,8376,3.8,3,2195,1041,0,CBO
6222C7N,ACTIVE,1/6/17,6317,2.8,3,2003,802,0,CBO
6222C7N,ACTIVE,1/7/17,8790,3.9,3,2378,1320,0,CBO
6222C7N,ACTIVE,1/8/17,13070,5.9,3,2666,1689,78,CBO
6222C7N,ACTIVE,1/9/17,2638,1.2,1,1738,454,15,CBO
6222C7N,ACTIVE,1/10/17,10116,4.5,3,2435,1369,40,CBO
6222C7N,ACTIVE,1/11/17,8585,3.9,3,2226,1088,10,CBO
6222C7N,ACTIVE,1/12/17,10674,4.8,3,2353,1253,10,CBO
6222C7N,ACTIVE,1/13/17,12697,5.7,3,2412,1339,30,CBO
6222C7N,ACTIVE,1/14/17,8535,3.8,0,2325,1213,10,CBO
6222C7N,ACTIVE,1/15/17,12,0,0,1393,2,0,CBO
6222C7N,ACTIVE,1/16/17,131,0.1,0,1416,32,0,CBO
6222C7N,ACTIVE,1/17/17,7971,3.6,2,2176,1017,15,CBO
6222C7N,ACTIVE,1/18/17,8548,3.8,2,1984,968,0,CBO
622474G,ACTIVE,1/3/17,13321,5.4,3,2782,1680,22,8WT
622474G,ACTIVE,1/4/17,10033,4.1,6,2497,1272,0,8WT
622474G,ACTIVE,1/5/17,5697,2.3,5,2400,1106,45,8WT
622474G,ACTIVE,1/6/17,11425,4.6,8,2604,1458,28,8WT
622474G,ACTIVE,1/7/17,5536,2.1,3,2176,835,39,8WT
622474G,ACTIVE,1/8/17,4689,1.9,2,1984,612,0,8WT
622474G,ACTIVE,1/9/17,12001,4.8,15,2669,1521,26,8WT
622474G,ACTIVE,1/10/17,10450,4.2,8,2674,1505,56,8WT
622474G,ACTIVE,1/11/17,8306,3.3,12,2617,1257,62,8WT
622474G,ACTIVE,1/12/17,7542,3,6,2169,782,20,8WT
622474G,ACTIVE,1/13/17,8937,3.6,5,2449,1198,0,8WT
622474G,ACTIVE,1/14/17,2336,0.9,2,1819,413,0,8WT
622474G,ACTIVE,1/15/17,3110,1.3,4,1862,449,0,8WT
622474G,ACTIVE,1/16/17,12471,5,7,2704,1334,94,8WT
622474G,ACTIVE,1/17/17,5452,2.1,7,2300,976,32,8WT
622474G,ACTIVE,1/18/17,3999,1.6,2,1939,443,0,8WT
622474G,ACTIVE,1/19/17,59,0,0,385,16,0,8WT
62232S7,ACTIVE,1/2/17,6709,2.8,2,2159,860,0,7TB
62232S7,ACTIVE,1/3/17,7095,3,1,2219,932,0,7TB
62232S7,ACTIVE,1/4/17,7843,3.3,6,2245,935,0,7TB
62232S7,ACTIVE,1/5/17,8622,3.7,5,2451,1124,31,7TB
62232S7,ACTIVE,1/6/17,5647,2.4,6,2104,779,0,7TB
62232S7,ACTIVE,1/7/17,15240,6.7,5,2919,1704,72,7TB
62232S7,ACTIVE,1/8/17,4897,2.1,3,2040,679,0,7TB
62232S7,ACTIVE,1/9/17,6247,2.7,2,2159,851,0,7TB
62232S7,ACTIVE,1/10/17,8359,3.6,1,2313,1074,0,7TB
62232S7,ACTIVE,1/11/17,7805,3.3,5,2320,1040,0,7TB
62232S7,ACTIVE,1/12/17,8547,3.6,2,2473,918,20,7TB
62232S7,ACTIVE,1/13/17,16713,7.1,1,2720,1476,102,7TB
62232S7,ACTIVE,1/14/17,23579,10,15,3113,1944,168,7TB
62232S7,ACTIVE,1/15/17,20291,8.6,8,2997,1798,85,7TB
62232S7,ACTIVE,1/16/17,10952,4.6,3,2441,1147,11,7TB
62232S7,ACTIVE,1/17/17,6691,2.8,4,2197,856,8,7TB
62232S7,ACTIVE,1/18/17,8256,3.5,3,2333,1118,0,7TB
62232S7,ACTIVE,1/19/17,39,0,0,125,8,0,7TB
6223B4J,ACTIVE,1/1/17,8,0,,1295,0,0,Open Heart
6223B4J,ACTIVE,1/2/17,17756,7.5,,2388,1450,92,Open Heart
6223B4J,ACTIVE,1/3/17,18178,7.8,,2423,1507,61,Open Heart
6223B4J,ACTIVE,1/4/17,18675,7.9,,2544,1746,80,Open Heart
6223B4J,ACTIVE,1/5/17,15315,6.5,,2308,1390,15,Open Heart
6223B4J,ACTIVE,1/6/17,17591,7.5,,2392,1471,67,Open Heart
6223B4J,ACTIVE,1/7/17,10490,4.5,,2128,1211,15,Open Heart
6223B4J,ACTIVE,1/8/17,10191,4.4,,2011,999,39,Open Heart
6223B4J,ACTIVE,1/9/17,10732,4.5,,2058,1103,38,Open Heart
6223B4J,ACTIVE,1/10/17,13233,5.6,,2175,1207,29,Open Heart
6223B4J,ACTIVE,1/11/17,15343,6.5,,2238,1247,54,Open Heart
6223B4J,ACTIVE,1/12/17,12070,5.1,,2125,1160,47,Open Heart
6223B4J,ACTIVE,1/13/17,12202,5.2,,2102,1111,42,Open Heart
6223B4J,ACTIVE,1/14/17,8832,3.7,,1960,959,5,Open Heart
6223B4J,ACTIVE,1/15/17,10521,4.5,,2041,1057,0,Open Heart
6223B4J,ACTIVE,1/16/17,12779,5.4,,2148,1174,14,Open Heart
6223B4J,ACTIVE,1/17/17,12724,5.4,,2145,1179,38,Open Heart
6223B4J,ACTIVE,1/18/17,1657,0.7,,741,191,0,Open Heart
6222G85,ACTIVE,1/2/17,9142,3.9,2,2668,1357,54,PAT Main
6222G85,ACTIVE,1/3/17,13820,5.9,2,3134,2017,25,PAT Main
6222G85,ACTIVE,1/4/17,11098,4.8,2,3079,1869,51,PAT Main
6222G85,ACTIVE,1/5/17,8692,3.7,0,2464,1148,19,PAT Main
6222G85,ACTIVE,1/6/17,4782,2.1,0,2157,726,23,PAT Main
6222G85,ACTIVE,1/7/17,11044,4.7,7,2745,1471,41,PAT Main
6222G85,ACTIVE,1/8/17,6163,2.6,1,2327,903,11,PAT Main
6222G85,ACTIVE,1/9/17,11458,4.9,1,3028,1904,0,PAT Main
6222G85,ACTIVE,1/10/17,13609,5.8,0,3074,1888,33,PAT Main
6222G85,ACTIVE,1/11/17,15836,6.8,6,3285,2242,16,PAT Main
6222G85,ACTIVE,1/12/17,10901,4.7,6,2857,1560,51,PAT Main
6222G85,ACTIVE,1/13/17,13028,5.6,9,2906,1770,0,PAT Main
6222G85,ACTIVE,1/14/17,12393,5.3,2,2776,1519,36,PAT Main
6222G85,ACTIVE,1/15/17,8334,3.6,3,2414,1064,9,PAT Main
6222G85,ACTIVE,1/16/17,14150,6.1,2,3032,1938,31,PAT Main
6222G85,ACTIVE,1/17/17,16685,7.2,11,3310,2138,135,PAT Main
6222G85,ACTIVE,1/18/17,14771,6.3,12,3019,2177,67,PAT Main
622268H,ACTIVE,1/2/17,18086,8.1,1,2524,1491,101,OR Main
622268H,ACTIVE,1/3/17,16450,6.8,12,2436,1539,21,OR Main
622268H,ACTIVE,1/4/17,12680,5.8,1,2231,1174,51,OR Main
622268H,ACTIVE,1/5/17,22561,9.3,47,2667,1821,75,OR Main
622268H,ACTIVE,1/6/17,15529,6.4,8,2417,1515,0,OR Main
622268H,ACTIVE,1/7/17,6526,2.7,4,1899,751,0,OR Main
622268H,ACTIVE,1/8/17,7578,3.1,0,1946,888,0,OR Main
622268H,ACTIVE,1/9/17,10612,4.4,3,2148,1145,0,OR Main
622268H,ACTIVE,1/10/17,21519,8.8,49,2690,1788,74,OR Main
622268H,ACTIVE,1/11/17,25092,10.8,101,2892,1980,109,OR Main
622268H,ACTIVE,1/12/17,13997,5.7,52,2283,1270,36,OR Main
622268H,ACTIVE,1/13/17,13845,5.7,37,2316,1365,19,OR Main
622268H,ACTIVE,1/14/17,11585,4.8,4,2179,1092,58,OR Main
622268H,ACTIVE,1/15/17,8793,3.6,0,2064,1022,0,OR Main
622268H,ACTIVE,1/16/17,15975,6.9,9,2441,1532,36,OR Main
622268H,ACTIVE,1/17/17,13811,5.7,26,2362,1435,12,OR Main
622268H,ACTIVE,1/18/17,16714,7.2,31,2448,1427,69,OR Main
622268H,ACTIVE,1/19/17,,,,,,,OR Main
6222C8Y,ACTIVE,1/2/17,111,0,0,1171,9,0,8WT
6222C8Y,ACTIVE,1/3/17,5730,2.3,10,1576,555,0,8WT
6222C8Y,ACTIVE,1/4/17,657,0.3,0,1235,83,0,8WT
6222C8Y,ACTIVE,1/5/17,825,0.3,2,1295,161,0,8WT
6222C8Y,ACTIVE,1/6/17,,,,,,,8WT
6222C8Y,ACTIVE,1/7/17,11319,4.6,1,1996,1151,15,8WT
6222C8Y,ACTIVE,1/8/17,4222,1.7,7,1441,379,0,8WT
6222C8Y,ACTIVE,1/9/17,3261,1.3,2,1369,274,0,8WT
6222C8Y,ACTIVE,1/10/17,,,,,,,8WT
6222C8Y,ACTIVE,1/11/17,7964,3.2,0,1871,967,0,8WT
6222C8Y,ACTIVE,1/12/17,19,0,0,1168,0,0,8WT
6222C8Y,ACTIVE,1/13/17,9066,3.7,0,1997,1159,0,8WT
6222C8Y,ACTIVE,1/14/17,6911,2.8,1,1546,503,22,8WT
6222C8Y,ACTIVE,1/15/17,2878,1.2,0,1348,241,27,8WT
6222C8Y,ACTIVE,1/16/17,3890,1.6,3,1411,333,0,8WT
6222C8Y,ACTIVE,1/17/17,8172,3.3,2,1916,1017,0,8WT
6222C8Y,ACTIVE,1/18/17,6683,2.7,5,1741,814,0,8WT
6222C8Y,ACTIVE,1/19/17,,,,,,,8WT
6222C39,ACTIVE,1/2/17,5234,2.1,0,1890,625,21,Case Management
6222C39,ACTIVE,1/3/17,7074,2.9,3,2029,812,17,Case Management
6222C39,ACTIVE,1/4/17,6346,2.6,0,2041,840,0,Case Management
6222C39,ACTIVE,1/5/17,6480,2.7,0,1911,625,25,Case Management
6222C39,ACTIVE,1/6/17,7535,3.1,0,1923,669,14,Case Management
6222C39,ACTIVE,1/7/17,5714,2.3,2,2023,830,0,Case Management
6222C39,ACTIVE,1/8/17,5337,2.2,0,2016,844,0,Case Management
6222C39,ACTIVE,1/9/17,8138,3.3,3,2074,868,14,Case Management
6222C39,ACTIVE,1/10/17,8019,3.3,0,1970,714,0,Case Management
6222C39,ACTIVE,1/11/17,5725,2.4,3,1903,647,0,Case Management
6222C39,ACTIVE,1/12/17,5064,2.1,1,1877,602,0,Case Management
6222C39,ACTIVE,1/13/17,6120,2.5,1,1996,770,0,Case Management
6222C39,ACTIVE,1/14/17,4311,1.8,1,1896,615,0,Case Management
6222C39,ACTIVE,1/15/17,,,,,,,Case Management
6222C39,ACTIVE,1/16/17,8077,3.3,2,2064,877,0,Case Management
6222C39,ACTIVE,1/17/17,4800,2,1,1865,600,0,Case Management
6222C39,ACTIVE,1/18/17,5665,2.3,2,1551,633,0,Case Management
6222HR3,ACTIVE,1/2/17,401,0.2,,1271,61,0,10WT
6222HR3,ACTIVE,1/3/17,8955,3.8,,1853,880,9,10WT
6222HR3,ACTIVE,1/4/17,14948,6.9,,2183,1274,55,10WT
6222HR3,ACTIVE,1/5/17,9592,4,,1963,1071,0,10WT
6222HR3,ACTIVE,1/6/17,9004,3.8,,1913,997,10,10WT
6222HR3,ACTIVE,1/7/17,23,0,,611,3,0,10WT
6222HR3,ACTIVE,1/16/17,6264,2.6,1,1754,711,0,10WT
6222HR3,ACTIVE,1/17/17,219,0.1,0,340,30,0,10WT
6222GYH,ACTIVE,1/2/17,16241,7.7,,3170,1953,67,PT Main Campus
6222GYH,ACTIVE,1/3/17,16187,7.7,,3175,1950,44,PT Main Campus
6222GYH,ACTIVE,1/4/17,16726,7.9,,3170,1913,59,PT Main Campus
6222GYH,ACTIVE,1/5/17,14102,6.7,,2991,1694,0,PT Main Campus
6222GYH,ACTIVE,1/6/17,16869,8.1,,3185,1903,73,PT Main Campus
6222GYH,ACTIVE,1/7/17,18446,9.4,,3342,2109,71,PT Main Campus
6222GYH,ACTIVE,1/8/17,16648,8.5,,3167,1874,72,PT Main Campus
6222GYH,ACTIVE,1/9/17,14890,7.3,,3046,1723,42,PT Main Campus
6222GYH,ACTIVE,1/10/17,20068,10,,3371,2126,85,PT Main Campus
6222GYH,ACTIVE,1/11/17,16311,7.9,,3135,1837,44,PT Main Campus
6222GYH,ACTIVE,1/12/17,17386,8.3,,3243,1985,63,PT Main Campus
6222GYH,ACTIVE,1/13/17,13004,6.2,,2888,1506,53,PT Main Campus
6222GYH,ACTIVE,1/14/17,17516,9.4,,3201,1525,44,PT Main Campus
6222GYH,ACTIVE,1/15/17,18011,8.9,,3157,1717,82,PT Main Campus
6222GYH,ACTIVE,1/16/17,695,0.3,,1787,84,0,PT Main Campus
6222GYH,ACTIVE,1/17/17,20005,9.6,,3376,2168,94,PT Main Campus
6222GYH,ACTIVE,1/18/17,17616,8.7,,3168,1877,103,PT Main Campus
6222GYH,ACTIVE,1/19/17,109,0.1,,445,23,0,PT Main Campus
6222DV3,ACTIVE,1/2/17,8946,3.6,19,3229,1496,0,North Port ECC
6222DV3,ACTIVE,1/3/17,9748,4,23,3176,1628,0,North Port ECC
6222DV3,ACTIVE,1/4/17,10298,4.1,23,3247,1726,0,North Port ECC
6222DV3,ACTIVE,1/5/17,13041,5.1,35,3685,2303,9,North Port ECC
6222DV3,ACTIVE,1/6/17,15163,6.3,16,3674,2263,45,North Port ECC
6222DV3,ACTIVE,1/7/17,9801,3.9,5,3509,1960,41,North Port ECC
6222DV3,ACTIVE,1/8/17,15312,6.3,6,3743,2349,26,North Port ECC
6222DV3,ACTIVE,1/9/17,11580,4.8,5,3464,1858,0,North Port ECC
6222DV3,ACTIVE,1/10/17,10376,4.1,13,3414,1856,0,North Port ECC
6222DV3,ACTIVE,1/11/17,8997,3.6,11,3086,1538,0,North Port ECC
6222DV3,ACTIVE,1/12/17,9177,3.7,23,3115,1558,0,North Port ECC
6222DV3,ACTIVE,1/13/17,17409,7,35,4110,2690,64,North Port ECC
6222DV3,ACTIVE,1/14/17,14654,5.8,0,3619,2197,0,North Port ECC
6222DV3,ACTIVE,1/15/17,11644,4.7,2,3341,1798,0,North Port ECC
6222DV3,ACTIVE,1/16/17,10258,4.2,18,3326,1734,0,North Port ECC
6222DV3,ACTIVE,1/17/17,9539,3.8,16,3170,1555,0,North Port ECC
6222DV3,ACTIVE,1/18/17,9322,3.8,18,3219,1555,0,North Port ECC
6222DV3,ACTIVE,1/19/17,268,0.1,0,543,61,0,North Port ECC
6222DK6,ACTIVE,1/2/17,3631,1.4,0,1847,476,0,8CYT
6222DK6,ACTIVE,1/3/17,2628,0.8,1,1790,410,0,8CYT
6222DK6,ACTIVE,1/4/17,23,0,0,1483,0,0,8CYT
6222DK6,ACTIVE,1/5/17,,,,,,,8CYT
6222DK6,ACTIVE,1/6/17,3488,1.4,0,1753,323,43,8CYT
6222DK6,ACTIVE,1/7/17,14035,5.3,4,2686,1653,7,8CYT
6222DK6,ACTIVE,1/8/17,12709,4.6,2,2692,1650,0,8CYT
6222DK6,ACTIVE,1/9/17,3363,1.3,1,1798,388,0,8CYT
6222DK6,ACTIVE,1/10/17,34,0,0,1485,3,0,8CYT
6222DK6,ACTIVE,1/11/17,3552,1.4,1,1826,437,0,8CYT
6222DK6,ACTIVE,1/12/17,12852,4.7,3,2671,1635,0,8CYT
6222DK6,ACTIVE,1/13/17,2648,1,1,1764,337,0,8CYT
6222DK6,ACTIVE,1/14/17,994,0.4,0,1568,108,8,8CYT
6222DK6,ACTIVE,1/15/17,6083,2.2,0,2046,760,0,8CYT
6222DK6,ACTIVE,1/16/17,,,,,,,8CYT
6222DK6,ACTIVE,1/17/17,,,,,,,8CYT
6222DK6,ACTIVE,1/18/17,45,0,0,1490,7,0,8CYT
6222DK6,ACTIVE,1/19/17,,,,,,,8CYT
62238XV,ACTIVE,1/2/17,6759,3.2,,2541,644,54,Human Resources
62238XV,ACTIVE,1/3/17,7260,3.5,,3005,1534,0,Human Resources
62238XV,ACTIVE,1/4/17,9016,4.3,,3080,1573,28,Human Resources
62238XV,ACTIVE,1/5/17,8334,4,,3076,1605,16,Human Resources
62238XV,ACTIVE,1/6/17,8371,4,,3134,1719,8,Human Resources
62238XV,ACTIVE,1/7/17,6120,3.1,,2518,645,45,Human Resources
62238XV,ACTIVE,1/8/17,10503,5.4,,2982,1255,64,Human Resources
62238XV,ACTIVE,1/9/17,10004,4.8,,3259,1853,27,Human Resources
62238XV,ACTIVE,1/10/17,3291,1.6,,2290,385,25,Human Resources
62238XV,ACTIVE,1/11/17,10007,4.8,,3245,1850,0,Human Resources
62238XV,ACTIVE,1/12/17,7361,3.5,,3018,1553,0,Human Resources
62238XV,ACTIVE,1/13/17,8913,4.3,,3106,1636,14,Human Resources
62238XV,ACTIVE,1/14/17,12094,5.8,,3099,1422,73,Human Resources
62238XV,ACTIVE,1/15/17,12572,6,,3115,1440,63,Human Resources
62238XV,ACTIVE,1/16/17,10028,4.8,,3217,1772,15,Human Resources
62238XV,ACTIVE,1/17/17,3750,1.8,,2332,440,26,Human Resources
62238XV,ACTIVE,1/18/17,10065,4.8,,3004,1793,27,Human Resources
6222D8V,ACTIVE,1/2/17,6219,3,,1869,592,24,Open Heart
6222D8V,ACTIVE,1/3/17,4817,2.4,,1778,443,13,Open Heart
6222D8V,ACTIVE,1/4/17,12101,6,,2294,1157,42,Open Heart
6222D8V,ACTIVE,1/5/17,11675,5.6,,2204,1028,59,Open Heart
6222D8V,ACTIVE,1/6/17,13606,6.1,,2254,1072,93,Open Heart
6222D8V,ACTIVE,1/7/17,12592,5.5,,2224,1040,68,Open Heart
6222D8V,ACTIVE,1/8/17,11177,4.9,,2194,1076,31,Open Heart
6222D8V,ACTIVE,1/9/17,13618,6.4,,2381,1298,57,Open Heart
6222D8V,ACTIVE,1/10/17,14263,6.9,,2354,1225,90,Open Heart
6222D8V,ACTIVE,1/11/17,17918,8.6,,2521,1361,104,Open Heart
6222D8V,ACTIVE,1/12/17,14431,7,,3098,2537,77,Open Heart
6222D8V,ACTIVE,1/13/17,14020,6.2,,3166,2746,81,Open Heart
6222D8V,ACTIVE,1/14/17,18201,8,,3064,2422,130,Open Heart
6222D8V,ACTIVE,1/15/17,4281,2,,2159,1206,0,Open Heart
6222D8V,ACTIVE,1/16/17,17383,8.2,,2455,1292,108,Open Heart
6222D8V,ACTIVE,1/17/17,13719,6.6,,2333,1223,45,Open Heart
6222D8V,ACTIVE,1/18/17,13825,6,,2314,1276,24,Open Heart
6222D8V,ACTIVE,1/19/17,525,0.2,,118,60,0,Open Heart
6222GMD,ACTIVE,1/2/17,27,0,0,1345,5,0,Med Staff Services
6222GMD,ACTIVE,1/3/17,7028,2.9,15,2161,983,51,Med Staff Services
6222GMD,ACTIVE,1/4/17,6344,2.6,15,1997,732,0,Med Staff Services
6222GMD,ACTIVE,1/5/17,4276,1.8,12,1757,519,16,Med Staff Services
6222GMD,ACTIVE,1/6/17,3237,1.3,7,1674,394,29,Med Staff Services
6222GMD,ACTIVE,1/7/17,7619,3.1,11,2187,1043,75,Med Staff Services
6222GMD,ACTIVE,1/8/17,5033,2.1,10,1990,819,33,Med Staff Services
6222GMD,ACTIVE,1/9/17,5861,2.4,13,2039,832,48,Med Staff Services
6222GMD,ACTIVE,1/10/17,7309,3,14,2104,924,43,Med Staff Services
6222GMD,ACTIVE,1/11/17,11752,4.8,14,2371,1267,97,Med Staff Services
6222GMD,ACTIVE,1/12/17,7466,3.1,15,2058,897,44,Med Staff Services
6222GMD,ACTIVE,1/13/17,9228,3.8,13,2254,1101,68,Med Staff Services
6222GMD,ACTIVE,1/14/17,6198,2.5,10,1899,675,41,Med Staff Services
6222GMD,ACTIVE,1/15/17,10811,4.5,11,2641,1573,107,Med Staff Services
6222GMD,ACTIVE,1/16/17,10230,4.2,18,2398,1232,100,Med Staff Services
6222GMD,ACTIVE,1/17/17,7569,3.1,17,2004,828,47,Med Staff Services
6222GMD,ACTIVE,1/18/17,12628,5.4,19,2569,1487,84,Med Staff Services
6222GMD,ACTIVE,1/19/17,118,0,0,364,17,0,Med Staff Services
6222CPC,ACTIVE,1/2/17,9479,4.1,,1935,712,45,Cath Lab
6222CPC,ACTIVE,1/3/17,8045,3.4,,1847,601,34,Cath Lab
6222CPC,ACTIVE,1/4/17,10136,4.4,,1976,783,16,Cath Lab
6222CPC,ACTIVE,1/5/17,6510,2.8,,1760,501,0,Cath Lab
6222CPC,ACTIVE,1/6/17,872,0.4,,1437,78,0,Cath Lab
6222CPC,ACTIVE,1/7/17,1380,0.7,,1481,143,0,Cath Lab
6222CPC,ACTIVE,1/8/17,3057,1.3,,1623,352,0,Cath Lab
6222CPC,ACTIVE,1/9/17,8035,3.4,,1949,801,0,Cath Lab
6222CPC,ACTIVE,1/10/17,5070,2.1,,1700,446,0,Cath Lab
6222CPC,ACTIVE,1/11/17,3772,1.6,,1615,335,11,Cath Lab
6222CPC,ACTIVE,1/12/17,6470,2.7,,1758,494,0,Cath Lab
6222CPC,ACTIVE,1/13/17,6908,2.9,,1804,582,10,Cath Lab
6222CPC,ACTIVE,1/14/17,1241,0.5,,1470,137,0,Cath Lab
6222CPC,ACTIVE,1/15/17,4217,1.8,,1643,373,0,Cath Lab
6222CPC,ACTIVE,1/16/17,843,0.4,,1434,78,0,Cath Lab
6222CPC,ACTIVE,1/17/17,7817,3.3,,1845,616,30,Cath Lab
6222CPC,ACTIVE,1/18/17,4137,1.7,,944,329,0,Cath Lab
62247F5,ACTIVE,1/1/17,3637,1.5,3,1674,509,17,CBO
62247F5,ACTIVE,1/2/17,306,0.1,2,1319,47,0,CBO
62247F5,ACTIVE,1/3/17,10522,4.5,10,2063,949,10,CBO
62247F5,ACTIVE,1/4/17,9936,4.2,4,2031,929,0,CBO
62247F5,ACTIVE,1/5/17,22609,11.1,5,2667,1689,104,CBO
62247F5,ACTIVE,1/6/17,11942,5.2,4,2019,941,60,CBO
62247F5,ACTIVE,1/7/17,22237,10.4,120,2781,1816,154,CBO
62247F5,ACTIVE,1/8/17,8428,3.6,6,1936,870,31,CBO
62247F5,ACTIVE,1/9/17,9859,4.2,5,2038,955,10,CBO
62247F5,ACTIVE,1/10/17,19881,9.2,3,2728,1677,132,CBO
62247F5,ACTIVE,1/11/17,20234,9.2,5,2968,2002,164,CBO
62247F5,ACTIVE,1/12/17,21908,10.8,4,2506,1464,122,CBO
62247F5,ACTIVE,1/13/17,11108,4.7,13,2155,1122,31,CBO
62247F5,ACTIVE,1/14/17,12005,5.2,12,2231,1166,27,CBO
62247F5,ACTIVE,1/15/17,3230,1.4,10,1502,279,0,CBO
62247F5,ACTIVE,1/16/17,14877,6.5,3,2252,1208,131,CBO
62247F5,ACTIVE,1/17/17,9727,4.1,6,2193,1211,0,CBO
62247F5,ACTIVE,1/18/17,14284,6.1,7,2162,1132,53,CBO
62247F5,ACTIVE,1/19/17,,,,,,,CBO
6223B4X,ACTIVE,1/2/17,12171,4.9,6,2289,1367,11,ICU
6223B4X,ACTIVE,1/3/17,570,0.2,0,1316,78,0,ICU
6223B4X,ACTIVE,1/4/17,8436,3.4,0,2042,1052,0,ICU
6223B4X,ACTIVE,1/5/17,13530,5.5,11,2536,1664,27,ICU
6223B4X,ACTIVE,1/6/17,13637,5.5,5,2497,1645,19,ICU
6223B4X,ACTIVE,1/7/17,2586,1,0,1497,322,0,ICU
6223B4X,ACTIVE,1/8/17,,,,,,,ICU
6223B4X,ACTIVE,1/9/17,12927,5.2,38,2394,1468,0,ICU
6223B4X,ACTIVE,1/10/17,1296,0.5,0,1373,128,8,ICU
6223B4X,ACTIVE,1/11/17,9267,3.7,1,2032,1056,9,ICU
6223B4X,ACTIVE,1/12/17,1018,0.4,0,1344,109,0,ICU
6223B4X,ACTIVE,1/13/17,11968,4.8,5,2214,1295,0,ICU
